Date and Time of initial call,Date and time of Ranger response,Borough,Property,Location,Species Description,Call Source,Species Status,Animal Condition,Duration of Response,Age,Animal Class,311SR Number,Final Ranger Action,# of Animals,PEP Response,Animal Monitored,Rehabilitator,Hours spent monitoring,Police Response,ESU Response,ACC Intake Number
10/25/2019 11:07:00 AM,10/25/2019 03:00:00 PM,Queens,Crocheron Park,Golden Pond,Mute Swan,Employee,Invasive,Injured,0.5,Adult,Birds,,Monitored Animal,1,false,true,,0.5,false,false,
10/25/2019 09:00:00 AM,10/25/2019 09:30:00 AM,Staten Island,Brookfield Park,Pond next to DEP building,Canada Goose,Employee,Native,Injured,0.75,Adult,Birds,,Monitored Animal,1,false,false,,,false,false,
10/24/2019 03:30:00 PM,10/24/2019 03:30:00 AM,Bronx,Brook Park,Community Garden,Red-tailed Hawk,Central,Native,N/A,2,Adult,Raptors,311-00958203,Unfounded,0,false,false,,,false,false,
10/24/2019 12:30:00 PM,10/24/2019 02:30:00 PM,Manhattan,Central Park,59th Street Pond,Double-crested Cormorant,Public,Native,N/A,1.5,Adult,Birds,,Unfounded,0,false,false,,,false,false,
10/24/2019 12:00:00 PM,10/24/2019 12:15:00 PM,Brooklyn,Saratoga Park,SE corner,Cat,Employee,Domestic,Unhealthy,1.5,Adult,Domestic,311-00957720,ACC,1,false,false,,,false,false,79718
10/23/2019 02:35:00 PM,10/23/2019 02:35:00 PM,Queens,Dubos Point Wildlife Sanctuary,Beach 65th Street and Bayfield Ave,Herring Gull,Observed by Ranger,Native,Injured,1.5,Juvenile,Birds,311-00949784,ACC,1,false,false,,,false,false,79623
10/23/2019 10:15:00 AM,10/23/2019 10:20:00 AM,Queens,Dubos Point Wildlife Sanctuary,Beach 65th Street and Bayfield Ave,Dolphin (Unknown),Employee,Native,DOA,4,Juvenile,"Marine Mammals-whales, Dolphin",311-00949411,Relocated/Condition Corrected,1,false,false,Atlantic Marine Conservation Society,,false,false,
10/23/2019 01:05:00 PM,10/23/2019 01:10:00 PM,Staten Island,Midland Beach,"On beach, Father Capodanno boulevard and Buel Avenue",Black-backed Gull,Employee,Native,Injured,1,Adult,Birds,,Monitored Animal,1,false,true,,0.25,false,false,
10/22/2019 02:45:00 PM,10/22/2019 02:59:00 PM,Staten Island,Amundsen Circle,Amboy rd and Riedel ave,American Alligator,Employee,Exotic,Healthy,2,Infant,Terrestrial Reptile or Amphibian,311-00941690,ACC,1,false,false,,,false,false,52440
10/22/2019 11:30:00 AM,10/22/2019 11:45:00 AM,Staten Island,Willowbrook Park,Near Ballfields,Groundhog,Employee,Native,N/A,1,Adult,Small Mammals-non RVS,,Unfounded,0,false,false,,,false,false,
10/22/2019 02:00:00 PM,10/22/2019 02:30:00 PM,Brooklyn,Prospect Park,Water By Lefrak,Canada Goose,"Conservancies/""Friends of"" Groups",Native,Unhealthy,1.5,Adult,Birds,311-00941645,ACC,1,false,false,,,false,false,79539
10/20/2019 11:10:00 AM,10/20/2019 11:15:00 AM,Queens,Alley Pond Park,Athletic Building on basement stairs in lower Alley Pond Park,Raccoon,Central,Native,Unhealthy,2.25,Adult,Small Mammals-RVS,311-00923375,ACC,1,false,false,,,false,false,79352
10/18/2019 03:30:00 PM,10/18/2019 03:35:00 PM,Staten Island,Greenbelt Nature Center,Off the nature center trail,Domestic Rabbit,Employee,Domestic,Healthy,2.25,Adult,Domestic,311-00908983,ACC,1,false,false,,,false,false,79209
10/18/2019 09:00:00 AM,10/18/2019 03:00:00 PM,Manhattan,Central Park,100th Street Pool,Duck (Unknown),Public,Native,Injured,1,Adult,Birds,,Monitored Animal,1,false,false,,,false,false,
10/17/2019 08:00:00 PM,10/18/2019 01:15:00 PM,Manhattan,Central Park,Conservatory Water,Mallard Duck,Public,Native,Injured,0.25,Adult,Birds,,Monitored Animal,1,false,false,,,false,false,
10/18/2019 03:10:00 PM,10/18/2019 03:10:00 AM,Brooklyn,Marine Park,Parking lot near Ave U,Eastern Gray Squirrel,Observed by Ranger,Native,DOA,0.5,Adult,Small Mammals-non RVS,311-00908756,Submitted for DEC Testing,1,false,false,,,false,false,
10/17/2019 11:00:00 AM,10/17/2019 11:45:00 AM,Staten Island,High Rock Park,Altimont House Driveway,Canada Goose,Employee,Native,Injured,0.75,Adult,Birds,,Unfounded,0,false,false,,,false,false,
10/17/2019 11:15:00 AM,10/17/2019 11:45:00 AM,Queens,Baisley Pond Park,122nd ave & lakeview blvd e,Dog,Employee,Domestic,Healthy,3,Adult,Domestic,,Unfounded,0,false,false,,,false,false,
10/16/2019 02:30:00 PM,10/16/2019 02:30:00 PM,Bronx,Van Cortlandt Park,Old Croton Aqueduct Trail / Moshulu Pkwy N,Guinea Pig,Observed by Ranger,Domestic,Healthy,1.5,Juvenile,Small Mammals-non RVS,311-00888809,ACC,1,false,false,,,false,false,79013
10/16/2019 11:35:00 AM,10/16/2019 11:35:00 AM,Brooklyn,Marine Park,Near parking lot on Ave U,Eastern Gray Squirrel,Public,Native,DOA,0.5,Adult,Small Mammals-non RVS,,Submitted for DEC Testing,2,false,false,,,false,false,
10/15/2019 02:30:00 PM,10/15/2019 03:00:00 PM,Brooklyn,Shore Road Park,Shore Road and 71st Street,Red Siskin x Canary hybrid,Public,Exotic,N/A,1.5,Adult,Birds,,Unfounded,0,false,false,,,false,false,
10/15/2019 12:15:00 AM,10/15/2019 01:00:00 PM,Manhattan,Columbus Circle,Columbus Circle Building Window,Woodpecker (Unknown),Public,Native,N/A,0.5,Adult,Birds,,Unfounded,0,false,false,,,false,false,
10/13/2019 10:50:00 AM,10/13/2019 11:50:00 AM,Bronx,Van Cortlandt Park,Old Croton Aqueduct Trail/ Mosholu Parkway N,Guinea Pig,Observed by Ranger,Domestic,Healthy,2.5,Adult;#Juvenile;#Infant,Small Mammals-non RVS,311-00865746,ACC,19,false,false,,,false,false,102841
10/12/2019 12:00:00 PM,10/12/2019 12:00:00 PM,Brooklyn,Marine Park,Burnett Street,Eastern Box Turtle,Public,Native,Healthy,2,Adult,Terrestrial Reptile or Amphibian,311-00858523,Relocated/Condition Corrected,1,false,false,,,false,false,
10/11/2019 02:30:00 PM,10/11/2019 03:00:00 PM,Bronx,Pelham Bay Park,Orchard Beach Transfer Station,Raccoon,Central,Native,Healthy,0.25,Adult,Small Mammals-RVS,311-00852548,Relocated/Condition Corrected,1,false,false,,,false,false,
10/11/2019 09:30:00 AM,10/11/2019 12:00:00 PM,Manhattan,High Line,cross Street: 21st St,Northern Flicker,"Conservancies/""Friends of"" Groups",Native,Injured,1.5,Adult,Birds,311-00851033,Rehabilitator,1,false,false,Wild Bird Fund,,false,false,
10/11/2019 10:45:00 AM,10/11/2019 11:00:00 AM,Queens,Forest Park,"Rose Ave and Bowne St, 40.746590, -73.810660",Raccoon,Central,Native,Unhealthy,2.5,Juvenile,Small Mammals-RVS,311-00850635,ACC,1,true,false,,,false,false,78488
10/11/2019 10:00:00 AM,10/11/2019 10:30:00 AM,Brooklyn,McCarren Park,Recreation Center,Domestic Dove,Employee,Domestic,Healthy,0.5,Adult,Birds,31100849587,ACC,2,true,false,,,false,false,78479
10/10/2019 12:00:00 PM,10/10/2019 12:00:00 AM,Bronx,Orchard Beach,Parking Lot,Great Black-backed Gull,Public,Native,Unhealthy,3,Adult,Birds,311-00843930,Rehabilitator,1,false,false,Wild Bird Fund,,false,false,
10/10/2019 11:00:00 AM,10/10/2019 11:00:00 AM,Bronx,Orchard Beach,Parking lot by kayak launch,Cat,Observed by Ranger,Domestic,Injured,7,Adult,Domestic,311-00843885,ACC,1,false,false,,,false,false,78379
10/08/2019 01:15:00 PM,10/08/2019 01:30:00 PM,Queens,Flushing Meadows Corona Park,Boathouse (Meadow Lake),Duck (Unknown),Central,Native,Injured,0.75,Adult,Birds,,Unfounded,0,false,false,,,false,false,
10/08/2019 02:00:00 PM,10/08/2019 02:00:00 PM,Queens,Flushing Meadows Corona Park,Boathouse (Meadow Lake),Domestic Duck,Observed by Ranger,Domestic,Healthy,1,Adult,Birds,311-00827720,ACC,1,false,false,,,false,false,78185
10/07/2019 01:30:00 PM,10/07/2019 01:30:00 PM,Brooklyn,Prospect Park,South end of Prospect Park Lake,Mallard Duck,"Conservancies/""Friends of"" Groups",Native,Injured,1,Juvenile,Birds,,Monitored Animal,1,false,true,,0.5,false,false,
10/04/2019 02:40:00 PM,10/04/2019 02:45:00 PM,Manhattan,Central Park,Heckscher Ballfields,Red-tailed Hawk,Central,Native,Healthy,0.5,Adult,Raptors,311-00795563,Relocated/Condition Corrected,1,false,false,,,false,false,
10/04/2019 10:00:00 AM,10/04/2019 10:00:00 AM,Bronx,Van Cortlandt Park,"Van Cortlandt Lake, Putnam Trail, next to Blue bridge.",Mute Swan,Employee,Invasive,DOA,3,Juvenile,Birds,,Submitted for DEC Testing,1,false,false,,,false,false,
09/27/2019 11:00:00 AM,09/27/2019 11:10:00 AM,Bronx,Van Cortlandt Park,"Putnam Trail, 1 mile north of the Van Cortlandt Lake",Mute Swan,Public,Invasive,DOA,1,Juvenile,Birds,,Relocated/Condition Corrected,1,false,false,,,false,false,
10/04/2019 10:00:00 AM,10/04/2019 10:30:00 AM,Staten Island,Ocean Breeze Track & Field Athletic Complex,In front of complex on street,Guineafowl,Employee,Domestic,DOA,1,Adult,Birds,,Relocated/Condition Corrected,1,false,false,,,false,false,
10/02/2019 01:00:00 PM,10/02/2019 01:15:00 PM,Brooklyn,Prospect Park,"Near lake at Le Frak Center: 40.655832, -73.964096",Raccoon,Central,Native,Unhealthy,1.5,Adult,Small Mammals-RVS,311-00779378,ACC,1,false,false,,,false,false,77602
10/02/2019 01:15:00 PM,10/02/2019 01:20:00 PM,Queens,Flushing Meadows Corona Park,"Pier 3 at World's Fair Marina, Marina Rd and Boat Basin Pl",Mute Swan,Central,Invasive,Injured,1.25,Adult,Birds,311-00779911,Monitored Animal,1,false,true,,0.5,false,false,
10/02/2019 11:00:00 AM,10/02/2019 11:30:00 AM,Manhattan,Morningside Park,Northeast side of pond,Red-Eared Slider,Central,Invasive,Healthy,0.5,Adult,Terrestrial Reptile or Amphibian,,Relocated/Condition Corrected,1,false,false,,,false,false,
10/01/2019 09:30:00 AM,10/01/2019 10:20:00 AM,Queens,Rainey Park,34th Ave and Vernon Blvd,Domestic Turkey,Public,Domestic,Healthy,1,Adult,Domestic;#Birds,,Unfounded,0,false,false,,,false,false,
10/01/2019 11:30:00 AM,10/01/2019 11:45:00 AM,Staten Island,Ocean Breeze Park,Ocean Breeze Horse Stables,Chicken,Employee,Domestic,Injured,2,Adult,Birds,,ACC,1,false,false,,,false,false,52440
09/30/2019 08:30:00 AM,09/30/2019 09:00:00 AM,Brooklyn,Prospect Park,Wellhouse Drive,Mute Swan,Central,Invasive,Healthy,1,Adult,Birds,,Monitored Animal,1,false,true,,0.5,false,false,
09/30/2019 02:45:00 PM,09/30/2019 03:30:00 PM,Manhattan,Central Park,"Dana Discovery Center, 110 street and Lenox Ave.",Canada Goose,Employee,Native,Healthy,1,Adult,Birds,,Relocated/Condition Corrected,1,false,false,,,false,false,
09/30/2019 10:30:00 AM,09/30/2019 10:30:00 AM,Staten Island,Brookfield Park,Drainage canal inside park,Garter Snake,Observed by Ranger,Native,Injured,0.25,Adult,Terrestrial Reptile or Amphibian,,Relocated/Condition Corrected,3,false,false,,,false,false,
09/29/2019 12:28:00 PM,09/29/2019 01:45:00 PM,Queens,Flushing Meadows Corona Park,World's Fair Marina,Mute Swan,Employee,Invasive,Injured,2,Adult,Birds,,Monitored Animal,1,false,true,,0.75,false,false,
09/27/2019 11:20:00 AM,09/27/2019 11:25:00 AM,Bronx,Van Cortlandt Park,Putnam Trail (Near overpass),Mute Swan,Public,Invasive,Injured,0.45,Adult,Birds,,Relocated/Condition Corrected,1,false,false,,,false,false,
09/29/2019 11:15:00 AM,09/29/2019 11:30:00 AM,Brooklyn,Saratoga Park,Outside park house,Cat,Central,Domestic,N/A,2,Adult,Domestic,,Monitored Animal,1,false,true,,1,false,false,
09/27/2019 02:50:00 PM,09/28/2019 10:08:00 AM,Staten Island,Brookfield Park,East and west mounds,Garter snake,Public,Native,Healthy,1,Adult,Terrestrial Reptile or Amphibian,,Relocated/Condition Corrected,8,false,false,,,false,false,
09/26/2019 12:30:00 PM,09/26/2019 02:30:00 PM,Brooklyn,Prospect Park,Tennis House,Domestic Rabbit,"Conservancies/""Friends of"" Groups",Domestic,Healthy,1.5,Adult,Domestic;#Small Mammals-non RVS,311-00734052,ACC,1,false,false,,,false,false,77024
09/26/2019 04:30:00 PM,09/26/2019 04:35:00 PM,Manhattan,Central Park,1234 5th Ave,Red-tailed Hawk,Public,Native,Healthy,0.25,Juvenile,Raptors,,Monitored Animal,1,false,false,,,false,false,
09/26/2019 01:00:00 PM,09/26/2019 01:40:00 PM,Queens,Forest Park,Green House Skate Park area,Eastern Gray Squirrel,Public,Native,Healthy,1,Infant,Small Mammals-non RVS,311-00733361,ACC,1,false,false,,,false,false,77017
09/25/2019 10:00:00 AM,09/25/2019 10:30:00 AM,Queens,Green street at Intersection of 120th Street and Marsden Avenue,Green street at Intersection of 120th Street and Marsden Avenue,Dog,Employee,Domestic,Injured,2.5,Adult,Domestic,311-007-22765,ACC,1,false,false,,,false,false,76887
09/18/2019 03:00:00 PM,09/24/2019 01:10:00 PM,Staten Island,Reed's Basket Willow Swamp Park,Chapin Woods,Domestic Duck,Employee,Domestic,Injured,1.5,Adult,Domestic;#Birds,,Unfounded,0,false,true,,0.25,false,false,
09/23/2019 10:00:00 AM,09/23/2019 11:15:00 AM,Staten Island,Snug Harbor Cultural Center,Castle,Merlin,Public,Native,Unhealthy,4,Adult,Raptors,311-00707718,Rehabilitator,1,false,false,Wild bird fund,,false,false,
09/22/2019 01:20:00 PM,09/22/2019 01:25:00 PM,Staten Island,High Rock Park,Greenbelt Nature Center on Rockland Ave,Groundhog,Employee,Native,Injured,2,Juvenile,Small Mammals-non RVS,311-00699486,ACC,1,false,false,,,false,false,52440
09/21/2019 11:00:00 AM,09/21/2019 11:15:00 AM,Staten Island,Blue Heron Park,Behind Nature Center,Groundhog,Observed by Ranger,Native,Injured,0.5,Adult,Small Mammals-non RVS,311-00691032,ACC,1,false,true,,0.25,false,false,76481
09/20/2019 03:00:00 PM,09/20/2019 03:30:00 PM,Manhattan,Central Park,Dana Center,Canada Goose,"Conservancies/""Friends of"" Groups",Native,Injured,1,Adult,Birds,311-00684231,Relocated/Condition Corrected,1,false,false,,,false,false,
09/19/2019 09:30:00 AM,09/20/2019 09:15:00 AM,Staten Island,Chapin Woods,Jerome X. Donovan Pond,Domestic Waterfowl,Employee,Domestic,Healthy,1,Adult;#Juvenile,Domestic;#Birds,,Monitored Animal,8,false,true,,,false,false,
09/18/2019 04:15:00 PM,09/18/2019 04:40:00 PM,Manhattan,Central Park,"The Ramble @ 76th St   GPS 40.778117, -73.970855",Raccoon,Central,Native,Unhealthy,3,Adult,Small Mammals-RVS,311-00667308,ACC,1,false,false,,,false,false,76234
09/18/2019 03:30:00 PM,09/19/2019 09:30:00 AM,Staten Island,Reed's Basket Willow Swamp Park,Chapin Woods,Domestic Duck,Employee,Domestic,Healthy,2,Adult,Domestic,311-00673573,ACC,1,false,false,,,false,false,76264
09/17/2019 05:00:00 PM,09/17/2019 05:00:00 PM,Queens,Flushing Meadows Corona Park,FMCP Marina,Herring Gull,Central,Native,Injured,0.75,Adult,Birds,311-00659088,Unfounded,0,false,false,,,false,false,
09/17/2019 02:30:00 PM,09/17/2019 02:32:00 PM,Manhattan,Central Park,"100th Street Pool, west side by the boardwalk",Raccoon,Public,Native,DOA,2.5,Adult,Small Mammals-RVS,311-00659216,Relocated/Condition Corrected,1,false,false,,,false,false,
09/17/2019 10:40:00 AM,09/17/2019 01:00:00 PM,Staten Island,Franklin D. Roosevelt Boardwalk and Beach,On beach near lot 6 fishing pier,Sea Turtle,Employee,Native,DOA,1,Adult,Marine Reptiles,,Unfounded,0,false,false,,,false,false,
09/15/2019 04:15:00 PM,09/15/2019 04:20:00 AM,Manhattan,Inwood Hill Park,Just west of the Payson Visitor Center on the lawn almost to the curb on Dyckman Street,Raccoon,Observed by Ranger,Native,Healthy,0.25,Juvenile,Small Mammals-RVS,,Relocated/Condition Corrected,2,false,true,,,false,false,
09/14/2019 12:45:00 PM,09/14/2019 01:12:00 PM,Queens,Flushing Meadows Corona Park,Boathouse Bridge,Domestic Duck,Central,Domestic,Healthy,0.5,Adult,Domestic;#Birds,,Relocated/Condition Corrected,1,false,false,,,false,false,
09/13/2019 09:30:00 AM,09/13/2019 01:10:00 PM,Manhattan,Central Park,Conservatory Garden cross streets 5th Ave and 104th St,Cat,"Conservancies/""Friends of"" Groups",Domestic,Healthy,2,Adult,Domestic,311-00625265,ACC,1,false,false,,,false,false,75700
09/12/2019 10:15:00 AM,09/12/2019 02:15:00 PM,Queens,Flushing Meadows Corona Park,World's Fair Marina,Raccoon,Employee,Native,Unhealthy,3,Juvenile,Small Mammals-RVS,311-00621648,ACC,1,true,false,,,false,false,75636
09/11/2019 05:40:00 PM,09/12/2019 03:15:00 PM,Queens,Bowne Park,Near the pond,Canada Goose,Central,Native,Injured,0.75,Adult,Birds,,Unfounded,0,false,false,,,false,false,
09/12/2019 02:50:00 PM,09/12/2019 02:55:00 PM,Queens,Kissena Park,148th street and 59th avenue,Tortoise (Unknown),Employee,Exotic,Healthy,1.5,Adult,Terrestrial Reptile or Amphibian,311-00616991,Relocated/Condition Corrected,1,false,false,,,false,false,
09/11/2019 02:45:00 PM,09/12/2019 03:00:00 PM,Manhattan,Central Park,Central Park West between W 81st and 82nd Streets,Eastern Gray Squirrel,Public,Native,Injured,1,Juvenile,Small Mammals-non RVS,,Rehabilitator,1,false,false,Wild Bird Fund,,false,false,
09/11/2019 10:30:00 AM,09/11/2019 10:36:00 AM,Queens,Francis Lewis Park,On grass along the edge of the park,Virginia Opossum,Employee,Native,Unhealthy,1,Juvenile,Small Mammals-non RVS,311-00-60-59-72,Rehabilitator,1,false,false,Bobby Horvath,,false,false,
09/10/2019 12:30:00 PM,09/10/2019 12:30:00 PM,Bronx,Crotona Park,Indian Lake,Muscovy Duck,Observed by Ranger,Invasive,Healthy,1.5,Adult,Birds,311-00597839,Rehabilitator,1,false,true,Wild Bird Fund,,false,false,
09/10/2019 09:00:00 AM,09/10/2019 10:25:00 AM,Bronx,Hart Island,Hart Island,Great Horned Owl,Other,Native,Injured,1.5,Adult,Raptors,311-00596621,Rehabilitator,1,false,false,Wild Bird Fund,,false,false,
09/10/2019 08:45:00 AM,09/10/2019 09:00:00 AM,Queens,Forest Park,Greenhouse,Raccoon,Employee,Native,Healthy,2,Adult,Small Mammals-RVS,,Relocated/Condition Corrected,1,false,false,,,false,false,
09/09/2019 10:55:00 AM,09/09/2019 10:55:00 AM,Manhattan,Central Park,Dairy Vistor Center,Bird (Unknown),"Conservancies/""Friends of"" Groups",Native,N/A,0.15,Juvenile,Birds,,Advised/Educated others,1,false,false,,,false,false,
09/08/2019 03:25:00 PM,09/08/2019 03:25:00 PM,Queens,Forest Park,"Strack Pond, entrance near parking lot",Domestic Duck,Public,Domestic,Healthy,2.5,Adult,Domestic,311-00581346,ACC,3,false,false,,,false,false,"75224, 75225, 75226"
09/08/2019 11:40:00 AM,09/08/2019 01:12:00 PM,Queens,Flushing Meadows Corona Park,World's Fair Marina,Gull (Unknown),Employee,Native,Injured,0.5,Adult,Birds,,Unfounded,0,false,false,,,false,false,
07/19/2019 12:59:00 PM,07/19/2019 01:30:00 PM,Manhattan,Fort Tryon Park,Entrance at Sherman & Broadway,Wild Turkey,Public,Native,N/A,1,Adult,Birds,,Unfounded,0,false,false,,,false,false,
09/07/2019 02:20:00 PM,09/07/2019 02:30:00 PM,Brooklyn,Coney Island Beach &amp; Boardwalk,PEP Command,American Bullfrog,Central,Native,Healthy,3,Adult,Terrestrial Reptile or Amphibian,311-00572504,Relocated/Condition Corrected,1,true,false,,,false,false,
09/07/2019 11:15:00 AM,09/07/2019 11:18:00 AM,Queens,Kissena Park,"On fence near Tennis court 4 -  40.747338, 73.809478",Raccoon,Central,Native,Unhealthy,3,Juvenile,Small Mammals-RVS,31100570027,ACC,1,false,false,,,false,false,75092
09/05/2019 08:30:00 AM,09/05/2019 09:30:00 AM,Staten Island,Willowbrook Park,side of pond near Morani st and Victory Blvd,Canada Goose,Employee,Native,DOA,0.5,Adult,Birds,,Relocated/Condition Corrected,1,false,false,,,false,false,
09/04/2019 12:00:00 PM,09/04/2019 02:00:00 PM,Staten Island,Clove Lakes Park,Martling Pond near Martling Ave,Mallard Duck,Employee,Native,Injured,1,Juvenile,Birds,,Unfounded,0,false,false,,,false,false,
09/04/2019 01:20:00 PM,09/04/2019 01:30:00 PM,Queens,Flushing Meadows Corona Park,Meadow Lake,Domestic Duck,Other,Domestic,Healthy,1.5,Adult,Domestic;#Birds,,Monitored Animal,1,false,false,,,false,false,
09/04/2019 10:15:00 AM,09/04/2019 10:30:00 AM,Queens,Forest Park,Golf course parking lot,Raccoon,Employee,Native,DOA,1,Juvenile,Small Mammals-RVS,311-00544663,Relocated/Condition Corrected,1,false,false,,,false,false,
09/03/2019 02:56:00 PM,09/03/2019 03:30:00 PM,Bronx,Pelham Bay Park,Orchard Beach Section 1-6,Harbor Seal,Employee,Native,Healthy,2.5,Juvenile,Marine Mammals-seals only,,Advised/Educated others,1,false,true,,2.5,false,false,
09/02/2019 04:00:00 PM,09/02/2019 04:15:00 PM,Brooklyn,Prospect Park,East Drive and Ocean Avenue,Raccoon,Public,Native,Healthy,1,Juvenile,Small Mammals-RVS,3-11-00530560,Relocated/Condition Corrected,1,false,true,,1,false,false,
09/01/2019 02:30:00 PM,09/01/2019 03:00:00 PM,Brooklyn,Prospect Park,Prospect Park Audubon Center,Mourning Dove,"Conservancies/""Friends of"" Groups",Native,Unhealthy,1.5,Adult,Birds,,ACC,1,false,false,,,false,false,74602
09/01/2019 03:30:00 PM,09/01/2019 03:45:00 PM,Bronx,Mosholu Parkway,Mosholu Parkway & Jerome Avenue,Guineafowl,Observed by Ranger,Domestic,Healthy,1,Adult,Domestic;#Birds,311-00523029,Rehabilitator,1,false,false,Wild Bird Fund,,false,false,
09/01/2019 03:00:00 PM,09/01/2019 03:01:00 PM,Bronx,Pelham Bay Park,Orchard Beach Section 1,Harbor Seal,Observed by Ranger,Native,Healthy,1.5,Juvenile,Marine Mammals-seals only,,Monitored Animal,1,false,true,,1.5,false,false,
09/01/2019 03:05:00 PM,09/01/2019 03:12:00 AM,Staten Island,Willowbrook Park,At Comfort Station M&O Office,Guinea Pig,Employee,Domestic,Healthy,1.5,Adult,Domestic,311-00522881,ACC,2,false,false,,,false,false,96775
09/01/2019 10:50:00 AM,09/01/2019 11:00:00 AM,Staten Island,New Dorp Park,Cedar Grove Park near New Dorp Park,Double-crested Cormorant,Employee,Native,Injured,1.5,Adult,Birds,311-00521896,ACC,1,false,false,,,false,false,96722
09/01/2019 12:00:00 PM,09/01/2019 12:53:00 PM,Queens,Juniper Valley Park,Juniper Blvd S and 71st St,Eastern Gray Squirrel,Employee,Native,Injured,1.25,Infant,Small Mammals-non RVS,311-00522290,ACC,1,false,false,,,false,false,
08/31/2019 11:30:00 AM,08/31/2019 11:30:00 AM,Bronx,Richman (Echo) Park,Valentine/ Ryer Ave,Eastern Gray Squirrel,Central,Native,N/A,0.75,Infant,Small Mammals-non RVS,,Unfounded,0,false,false,,,false,false,
08/31/2019 08:45:00 AM,08/31/2019 09:10:00 AM,Bronx,Shoelace Park,"40.887126, -73.865447; Pedestrian Ramp at Bronx Boulevard and 222nd Street",Raccoon,Central,Native,Unhealthy,2.2,Juvenile,Small Mammals-RVS,311-00513207,ACC,1,false,false,,,false,false,74469
08/31/2019 11:30:00 AM,08/31/2019 11:30:00 AM,Staten Island,Ocean Breeze Park,Near Stables,Chicken,Observed by Ranger,Domestic,Healthy,0.5,Adult,Birds,311-00514610,ACC,1,false,false,,,false,false,74484
08/31/2019 09:00:00 AM,08/31/2019 09:00:00 AM,Brooklyn,Commodore Barry Park,Pool Storage Rooms,Virginia Opossum,Public,Native,Healthy,0.5,Adult,Small Mammals-non RVS,311-00509270,Advised/Educated others,3,false,false,,,false,false,
08/30/2019 05:03:00 PM,08/30/2019 05:04:00 PM,Manhattan,Central Park,North woods: 105th/ E drive,Corn Snake,Public,Exotic,Healthy,1.5,Adult,Terrestrial Reptile or Amphibian,311-00509601,ACC,1,false,false,,,false,false,96426
08/30/2019 03:30:00 PM,08/30/2019 03:35:00 PM,Manhattan,Central Park,"North Woods, south end of the Loch, near the flower meadow and cross drive",Rock Dove,Employee,Native,Injured,1.5,Adult,Birds,311-00508993,Rehabilitator,1,false,false,Wild Bird Fund,,false,false,
08/27/2019 08:50:00 AM,08/27/2019 09:00:00 AM,Manhattan,Highbridge Park,167th st and edgecomb Near the Coogans Bluff Playground/ John T. Brush Staircase,Chicken,Public,Domestic,N/A,0.75,Adult,Birds,,Unfounded,0,false,false,,,false,false,
08/28/2019 03:00:00 PM,08/28/2019 03:00:00 PM,Manhattan,Central Park,North Reservoir,Herring Gull,Public,Native,Unhealthy,1,Juvenile,Birds,311-00493283,Rehabilitator,1,false,true,Wild Bird Fund,0.5,false,false,
08/21/2019 03:30:00 PM,08/21/2019 03:35:00 PM,Manhattan,Central Park,Tavern on the Green,Raccoon,"Conservancies/""Friends of"" Groups",Native,Healthy,0.75,Juvenile,Small Mammals-RVS,,Relocated/Condition Corrected,1,false,false,,,false,false,
08/27/2019 10:30:00 AM,08/27/2019 10:45:00 AM,Staten Island,Cedar Grove Park,Trail side of park,Dog,Employee,Domestic,Healthy,1.5,Adult,Domestic,,Unfounded,0,false,false,,,false,false,
08/18/2019 03:30:00 PM,08/18/2019 04:15:00 PM,Staten Island,Willowbrook Park,Far side of pond,Domestic Goose,Public,Domestic,N/A,0.75,Adult,Birds,,Unfounded,0,false,false,,,false,false,
08/26/2019 01:30:00 PM,08/26/2019 01:45:00 PM,Queens,Forest Park,Forest Park Drive across from Bandshell,Woodpecker (Unknown),Employee,Native,Injured,1.25,Adult,Birds,311-00474512,ACC,1,false,false,,,false,false,
08/25/2019 12:20:00 PM,08/25/2019 12:35:00 PM,Queens,Cunningham Park,"Near dumpsters in wood-chipping/compost area. 40.729339, -73.770816",Raccoon,Employee,Native,Unhealthy,2,Adult,Small Mammals-RVS,311-004-66939,ACC,1,false,false,,,false,false,73909
08/24/2019 12:30:00 PM,08/24/2019 12:30:00 PM,Manhattan,Central Park,5th Ave and 73rd St,Bird (Unknown),Public,Native,N/A,0.2,Infant,Birds,,Advised/Educated others,1,false,false,,,false,false,
